sample_uid	A1er	A4	A1dh	A1es	1262024_A	A4.3	A1eu	1262016_A	70961_A	1262017_A	C1d	C15	C27	C31	C1	C17d	C42.2	C21	C1ag	C1b	C15ci	C3	C15cj	C31a	C3cg	C15n	C15cl	C31.1	C21ac	C1u	38811_C	C3cw	C15ce	C1c	C15cf	C15cm	C15ck	C15cc	C15ch	C15l	10479_C	C17e	C31f	70878_C	70881_C	C31.9	70830_C	C27a	C3db	70897_C	C15hd	C31.10	70846_C	70831_C	63355_C	C1df	70889_C	C31b	735_C	18895_C	C1w	70896_C	C31g	70941_C	C1k	1180311_C	C1bi	C1bo	70943_C	C1al	70890_C	70840_C	70894_C	25912_C	70888_C	70942_C	C72k	96406_C	C15bp	21374_C	456029_C	42607_C	C31i	526_C	70847_C	70933_C	70895_C	C3ew	C31h	70884_C	C15h	C115k	70921_C	70885_C	25903_C	C3.14	C17	C1au	25920_C	42529_C	68547_C	C42ax	70828_C	C17f	C42ay	4134_C	70829_C	70849_C	C21aj	70928_C	C45c	1262012_C	C1cu	70898_C	70899_C	70887_C	834_C	25922_C	C1bk	1180297_C	25908_C	38356_C	C27d	70939_C	70906_C	33421_C	114_C	70821_C	526322_C	70994_C	70841_C	566_C	C115l	70954_C	849_C	529_C	1180312_C	C42ap	90964_C	151648_C	21767_C	43271_C	21508_C	456159_C	C3cy	518224_C	466407_C	25944_C	481462_C	C15bc	456034_C	70908_C	1262019_C	355_C	1180377_C	21077_C	C41p	748485_C	1262011_C	702396_C	70844_C	17032_C	1180313_C	5429_C	21059_C	C93a	71013_C	70826_C	1251387_C	21513_C	42603_C	21062_C	1180378_C	C93b	90603_C	22044_C	502462_C	C1j	563_C	1180315_C	209_C	1262013_C	21064_C	1262018_C	70992_C	274459_C	C15aj	70956_C	127171_C	67859_C	70823_C	110_C	4687_C	61501_C	456449_C	70949_C	1262015_C	10834_C	C21ad	71566_C	502547_C	C15.8	991_C	266813_C	374232_C	372_C	1262014_C	70892_C	329_C	9922_C	C21ap	C15k	70929_C	70886_C	70848_C	C21.16	374218_C	C15i	70922_C	10255_C	148266_C	C15dn	67866_C	20900_C	459329_C	22764_C	307_C	21930_C	70910_C	42605_C	115_C	C3u	70927_C	456066_C	70912_C	C21k	1262023_C	1408_C	25895_C	21711_C	138_C	25899_C	15530_C	1262022_C	70907_C	137_C	70843_C	1180381_C	23471_C	70925_C	25946_C	21507_C	363_C	374093_C	C1ci	C15ah	756471_C	7153_C	460791_C	532954_C	374144_C	C1t	1246526_C	C15az	1262020_C	545809_C	459079_C	70913_C	1249193_C	33121_C	1262021_C	516651_C	68728_C	507229_C	72458_C	C1bc	2694_C	925833_C	C3.12	262177_C	70926_C	D1	D4	D6	D1ab	D3h	D17d	D17j	70903_D	38566_D	10614_D	70934_D	D17e	D17l	D17c	D1r	D5m	D4d	D17k	70916_D	455369_D	946_D	10616_D	10612_D	455147_D	455581_D	26782_D	19424_D	D17p	945_D	938_D	470665_D	D17o	949_D	16273_D	258977_D	10198_D	1668_D	D1h	13070_D	13996_D	1246815_D
112960	0	0	0	0	0	0	0	0	0	0	0	0.4821747470070772	0	0	0	0	0	0	0	0	0.06614194060453733	0	0.03320325418347774	0	0	0.035716647926450164	0.012897678417884782	0	0	0	0.018255175606852306	0	0.021892982340101858	0	0.019048878894106752	0.01064885243733051	0.01937958859712944	0.022223692043124545	0.015807923804484425	0.024538659964283352	0.01607249156690257	0	0	0.012236259011839407	0.013559097823930154	0	0	0	0	0.009392155565844301	0.012633110655466632	0	0	0	0.006349626298035585	0	0	0	0.008135458694358092	0.007870890931939944	0	0.008003174813149019	0	0.0048283616641312255	0	0.031483563727759775	0	0	0.00522521330775845	0	0	0	0.006878761822871883	0	0.0078047489913354055	0	0	0	0.008333884516171704	0.008135458694358092	0	0	0	0.0072094715258945695	0	0	0.008598452278589854	0	0	0.005357497188967524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066141940604537335	0	0.0048283616641312255	0	0	0	0	0	0	0	0	0	0	0	0	0.008069316753753554	0	0	0	0	0	0	0	0	0	0	0	0	0.005291355248362987	0	0	0.005159071367153913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112992	0	0	0.00021526208158432892	0	0	0	0	0	0	0	0	0.4792810246475083	0	0	0	0	0	0	0	0	0.055322354967172534	0	0.04951027876439565	0	0	0.03471101065547304	0.013400064578624474	0	0	0	0.013561511139812722	0	0.01948121838338177	0	0.014207297384565708	0.015767947476052094	0.016736626843181574	0.022387256484770208	0.015498869874071682	0.020396082230115166	0.01883543213862878	0	0	0.015014530190506942	0.01743622860833064	0	0	0	0	0.004789581315251318	0.010440210956839953	0	0	0	0.009848240232483048	0	0	0	0.008126143579808417	0.009094822946937897	0	0.008449036702184911	0	0.006888386610698525	0	0.03659455386933592	0	0	0.005489183080400388	0	0	0	0.006834571090302443	0	0.00699601765149069	0	0	0	0.011032181681196858	0	0	0	0	0	0	0	0.007749434937035841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007749434937035841	0	0	0	0	0	0	0	0.007534172855451512	0	0.007103648692282854	0	0	0	0	0	0	0	0	0	0	0	0	0.008987191906145732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00893337638574965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005596814121192552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112981	0	0	0	0	0	0	0	0	0	0	0	0.4792845409746304	0	0	0	0	0	0	0	0	0.06110604124840299	0	0.04351158970615076	0	0	0.03372878262456653	0.014017156415404271	0	0	0	0.017119912392772402	0	0.022923891221025734	0	0.01649936119729878	0.014929731702865486	0.016572367220295675	0.02091622558861106	0.015988319036320496	0.021062237634604856	0.01752144551925534	0	0	0.009600292024091987	0.014747216645373243	0	0	0	0	0.006424530023726957	0.011571454645008214	0	0	0	0.006862566161708341	0	0	0	0.00952728600109509	0.008943237817119913	0	0.008651213725132324	0	0.006789560138711443	0	0.03526190910750137	0	0	0.006716554115714546	0	0	0	0.006935572184705238	0	0.00741011133418507	0	0	0	0.012520532943967877	0.006278517977733163	0	0	0	0.006132505931739369	0	0	0.00821317758715094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007081584230699033	0	0	0	0	0	0	0	0	0	0.0050009125752874615	0	0	0	0	0	0	0	0	0	0	0	0	0.009052746851615258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006497536046723855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004599379448804526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113171	0	0	0	0	0	0	0	0	0	0	0	0.4722782258064516	0	0	0	0	0	0	0	0	0.059727822580645164	0	0.04485887096774194	0	0	0.03700436827956989	0.0162130376344086	0	0	0	0.017809139784946238	0	0.02242943548387097	0	0.018355174731182797	0.016717069892473117	0.019279233870967742	0.02259744623655914	0.018649193548387098	0.020875336021505375	0.011046706989247312	0	0	0.009954637096774193	0.013272849462365592	0	0	0	0	0.010626680107526881	0.012180779569892473	0	0	0	0.010290658602150537	0	0	0	0.008190524193548387	0.007014448924731183	0	0.008148521505376344	0	0	0	0.03477822580645161	0	0	0.004704301075268817	0	0	0	0.0059223790322580645	0	0.006678427419354839	0	0	0	0.00949260752688172	0.006594422043010753	0	0	0	0.00600638440860215	0	0	0	0	0	0.0044102822580645165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006804435483870968	0	0.0045362903225806455	0	0	0	0	0	0.0078125	0	0.006174395161290322	0	0	0	0	0	0	0	0	0	0	0	0	0.009534610215053764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007896505376344086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004200268817204301	0.0005040322580645161	0.00021001344086021506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113182	0	0	0	0	0	0	0	0	0	0	0	0.46516203071206075	0	0	0	0	0	0	0	0	0.060495109022350946	0	0.04377288376414012	0	0	0.033116563746652825	0.014099131100060112	0	0	0	0.016175747308596097	0	0.02278813049893437	0	0.018580250286900923	0.014481665664790425	0.020055740750860702	0.023717143013279415	0.015192086999289579	0.022241652549319636	0.01732335100278704	0	0	0.019782501776053337	0.027870375430351386	0	0	0	0	0.009891250888026669	0.01010984206787256	0	0	0	0.009071533963604569	0	0	0	0.006721678780261217	0.008306464834143943	0	0.007268156729875949	0	0.00661238319033827	0	0.03464670200557408	0	0	0.00579266626591617	0	0	0	0.00661238319033827	0	0.007541395704683316	0	0	0	0.009235477348488988	0.006011257445762063	0	0	0	0.006557735395376797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00694026996010711	0	0.0045357669818022845	0	0	0	0	0	0	0	0	0	0	0	0	0.007596043499644789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006721678780261217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004972949341494071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113119	0	0	0	0	0	0	0	0	0	0	0	0.5630929015374551	0	0	0	0	0	0	0	0	0.06497383055282957	0	0.037250572456656854	0	0	0.03483807654563297	0.009445534838076546	0	0	0	0.031444226365718024	0	0.02404317958783121	0	0.019013738959764475	0.019218187765783448	0.022857376512921166	0.01717369970559372	0.0218351324828263	0.013084723585214262	0.012062479555119398	0	0	0	0.011244684331043506	0	0	0	0	0	0.009404645076872751	0	0	0	0.006828590121033693	0	0	0	0.006010794896957802	0.005601897284919856	0	0.006583251553810926	0	0.007482826300294406	0	0	0	0	0.0047023225384363754	0	0	0	0.0047841020608439646	0	0	0	0	0	0.005397448478900883	0	0	0	0	0	0	0	0.006010794896957802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00429342492639843	0	0	0	0	0	0	0	0	0	0	0	0.005642787046123651	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006010794896957802	0	0	0	0	0	0	0	0	0	0	0	0	0.0047841020608439646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004947661105659143	0	0	0	0	0	0	0.004211645403990841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00572456656853124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113080	0	0	0	0	0	0	0	0	0	0	0	0.5759310518369402	0	0	0	0	0	0	0	0	0.0591343734272773	0	0.030825364871665827	0	0	0.037430800201308505	0.008995973829894314	0	0	0	0.024974836436839457	0	0.024660291897332664	0	0.018243583291394062	0.01572722697533971	0.018998490186210366	0.014343231001509815	0.023968293910417715	0.011449421238047307	0.017048314041268244	0	0	0	0	0	0	0	0	0	0.01239305485656769	0	0	0	0	0	0	0	0	0	0	0.007863613487669854	0	0.008241066935078006	0	0	0	0	0.005976346250629089	0	0	0	0.0055359838953195776	0	0	0	0	0	0	0.007800704579768495	0	0	0	0	0	0	0.006165072974333166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005410166079516859	0	0	0	0	0	0	0	0	0	0	0	0.004906894816305989	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005850528434826372	0	0	0	0	0	0	0	0	0	0	0	0	0.004466532460996477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0055359838953195776	0	0	0	0	0	0	0.004906894816305989	0.007297433316557625	0	0	0	0	0	0	0.006039255158530448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007108706592853548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004340714645193759	0	0	0	0	0	0	0	0.003459989934574736	0.0032083543029693003	0.0011952692501258177	0	0	0	0	0	0.0002516356316054353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031454453950679415	0	0	0	0	0	0	0
113190	0	0	0	0	0	0	0	0	0	0	0	0.5199322376009228	0	0	0	0	0	0	0	0	0.08232410611303345	0	0.04325259515570934	0	0	0.029411764705882353	0.018021914648212227	0	0	0	0.02259948096885813	0	0.0196078431372549	0	0.023861014994232987	0.03377306805074971	0.021337946943483274	0	0.023861014994232987	0.015823241061130335	0.01052479815455594	0	0	0.008109861591695501	0.00655997693194925	0	0	0	0	0.007100634371395617	0.00890282583621684	0	0	0	0.00623558246828143	0	0.016652249134948095	0	0.009623702422145329	0.011425893886966552	0	0	0	0	0	0	0	0	0.009119088811995387	0	0.009443483275663207	0	0.004793829296424452	0	0.004685697808535179	0	0	0	0	0	0	0	0	0.0055147058823529415	0	0	0	0	0	0.005839100346020761	0	0	0	0.007136678200692042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004721741637831603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004361303344867359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005442618223760093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113118	0	0	0	0	0	0	0	0	0	0	0	0.54189816576604	0	0	0	0	0	0	0	0	0.06355125960879823	0	0.04893827536342187	0	0	0.031052591521424765	0.007610929294466854	0	0	0	0.02991095212725474	0	0.021234492731562523	0	0.020321181216226503	0.02199558566100921	0.02191947636806454	0.016059060811325063	0.0176573559631631	0.01674404444782708	0.014536874952431693	0	0	0.013547454144151	0.009665880203972904	0	0	0	0	0.0094375523251389	0.008219803638024202	0	0	0	0.012101377578202299	0	0	0	0	0	0	0.007915366466245528	0	0.008676459395692214	0	0	0	0	0	0	0	0	0.005099322627292792	0	0	0	0	0	0	0.005708196970850141	0	0	0	0.00783925717330086	0	0	0	0	0	0.006621508486186163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006317071314407489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008524240809802876	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0067737270720755	0	0	0	0	0	0	0	0	0	0	0	0	0.00471877616256945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005403759799071466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113191	0	0.00021664951524670963	0	0	0	0	0.00027081189405838704	0	0	0	0	0.534582678871256	0	0	0	0	0	0	0	0	0.0719276390619076	0	0.04127173265449818	0	0	0.02653956561772193	0.016844499810431676	0	0	0	0.023073173373774576	0	0.018090234523100254	0	0.02112332773655419	0.0326057520446298	0.016573687916373286	0	0.022098250555164383	0.014732167036776255	0.0146238422791529	0	0	0.015436277961328062	0.009153442019173482	0	0	0	0	0.006120348805719547	0.005578725017602773	0	0	0	0.006391160699777934	0	0.01527379082489303	0	0.009370091534420191	0.012998970914802578	0	0.0066078102150246435	0	0.007799382548881547	0	0	0	0	0.007041109245518063	0	0.007853544927693225	0	0.004224665547310838	0	0	0	0	0	0	0	0	0	0	0.006716134972647999	0	0	0	0	0	0.008286843958186643	0	0	0	0.005957861669284515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005687049775226128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004928776471862645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113169	0	0	0	0	0	0	0	0	0	0	0	0.5181969691097245	0	0	0	0	0	0	0	0	0.07926049377931088	0	0.041548777179179104	0	0	0.029107398938025657	0.012402620053486298	0	0	0	0.02247974884694392	0	0.0196891593349095	0	0.02596798573698694	0.033603348707414445	0.021549552342932446	0	0.02232471609627534	0.015852098755862177	0.009069415914111856	0	0	0.012751443742490601	0.009650788729119026	0	0	0	0	0.008061703034766094	0.008914383163443278	0	0	0	0.006976473780086043	0	0.013294058369830627	0	0.009340723227781868	0.010193403356459052	0	0.0055036626487345456	0	0	0	0	0	0	0.008061703034766094	0	0.008449284911437541	0	0.004767257083058796	0	0.005658695399403124	0	0	0	0	0.0044959497693887835	0	0	0	0.007286539281423201	0	0	0	0	0	0.009030657726444711	0	0	0	0.006550133715747451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044959497693887835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004263400643385915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006588891903414597	0.0005426146273400256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113086	0	0	0	0	0	0	0	0	0	0	0.010556115349551365	0.5623530540761	0	0	0	0	0	0	0	0	0.0640564272347776	0	0.038817715080850246	0	0	0.023799241878988533	0.019048989971690418	0	0	0	0.022839595029029318	0	0.02360731250899669	0	0.0167458375317883	0.020056619164147593	0.015210402571853557	0	0.019528813396670026	0.013195144186939206	0.011131903459526894	0	0	0.010939974089535051	0.01463461446187803	0	0	0	0	0.008109015882155367	0	0	0	0	0.004942181277289957	0	0.01084400940453913	0	0.008732786334628857	0.009260592102106426	0	0	0	0.006525598579722662	0	0	0	0	0.00446235785231035	0	0.008444892279641092	0	0	0	0	0.017033731586776065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0068134926347104266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012571373734465716	0	0	0	0	0.010508133007053404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005230075332277722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113066	0	0	0	0	0	0	0	0	0	0	0	0.524674489631892	0	0	0	0	0	0	0	0	0.07463966136205326	0	0.04104377645608959	0	0	0.029148582757327332	0.0138777259818893	0	0	0	0.02480844451588705	0	0.016556823661790707	0	0.020200396506456626	0.031131115040454373	0.020575470181642824	0	0.019664576970476345	0.012484595188340566	0.019343085248888173	0	0	0.01532443872903606	0.006644162246155495	0	0	0	0	0.011145046348389863	0.007608637410920002	0	0	0	0.00857311257568451	0	0.012484595188340566	0	0.008305202807694369	0.01269892300273268	0	0.006376252478165354	0	0.010073407276429299	0	0	0	0	0.008626694529282537	0	0.007608637410920002	0	0.0051974494990087335	0	0.0054117773134008465	0	0	0	0	0	0	0	0	0.006644162246155495	0	0	0	0	0	0.006965653967743664	0	0	0	0.0071799817821357765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004983121684616621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113144	0	0	0	0	0	0	0	0	0	0	0	0.5263626581573968	0	0	0	0	0	0	0	0	0.06778969240473452	0	0.044451040777707694	0	0	0.03261474527846833	0.00998107676895106	0	0	0	0.030536900300545435	0	0.023412860376238357	0	0.025564914103372787	0.02044451040777708	0.027160402211420725	0.01799562168379652	0.02137211977292123	0.014285184223219918	0.007198248673518608	0	0	0.0058253868131052655	0.013394679232681533	0	0	0	0	0.00857111053393195	0.008608214908537717	0	0	0	0.007606396794182034	0	0	0	0.005899595562316797	0	0	0.0066416830544321175	0	0	0	0	0	0	0.00512040369559571	0	0	0	0.005343029943230307	0	0.007012726800489778	0	0	0	0.005751178063893733	0.005862491187711031	0	0	0	0	0	0	0.00690141367667248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004638046825720753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006604578679826351	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058253868131052655	0	0	0	0	0	0	0	0	0	0	0	0	0.004415420578086156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005343029943230307	0	0	0	0	0	0	0.004415420578086156	0	0	0	0	0	0	0	0.007049831175095543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
