sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36
S1226,113012,0.3120495085951582,0.05397508019151786,0.16134636624351714,-0.09159393043077543,-0.10250786536354431,0.045638625979993325,-0.03501894570571282,0.04199925182661286,0.040413024999055774,-0.017501904710840354,-0.0032606254765344543,0.0033982688158575814,0.00462166108003524,0.00020956292988621387,-0.002534987910812227,-0.0003183428018456525,0.0007832607117878954,-0.0002831974695944563,0.0004252110911127827,4.242715695483559e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2018,113036,-0.44679053583759043,0.030838032325616088,0.000436344201888135,0.005395540792746732,0.027675810511869826,0.017634006825884632,0.02295420640747854,-0.01584814683015904,-0.03019913577538452,0.020037182508944856,0.015694494012591084,-0.005812193857789468,-0.0043986663066798255,-0.001180683620615476,-0.0013158542091818934,0.013347576954768306,0.0007988420511456809,-0.00015676787000884425,-0.000647476998091194,-0.000578489949643909,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3470,113074,-0.3193535686569668,0.02652217338114302,-0.037762982749777754,-0.03764921858265664,-0.04534149806413129,0.013111235836974648,0.08204504254613594,-0.015514855250858745,-0.02054025639898089,-0.03365661323520561,-0.0333819930962775,-0.010240240414485367,-0.00814273393825637,0.007095082641029008,0.0009726404162376176,0.001107835614501646,-0.0023293575966284123,0.0011166445150547198,-0.0014576665313501826,-2.7494789895635886e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN11,113114,-0.4470767205465353,0.03049407149538939,0.0036709578146838645,0.0006930815907274691,0.0047913839509897424,0.02405259687687556,0.015619716219307833,0.010171185627875078,0.0009109134393356104,-0.007323920544656995,0.004963205081548916,0.0008000302323273047,0.008989698049382638,-0.0054269261449023335,-0.006810557365288274,-0.0012269715276052749,0.008745969566315685,-0.004236076970441695,0.005909941853178489,-0.002333953403816955,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN190,113145,-0.4795117045917947,0.03422997784962476,0.007466528689932106,0.0026187404778222206,0.016744317795226372,0.019743000745229135,0.016296304850825328,0.0056680043410792386,-0.00705983776290846,0.004382798103083767,0.003805808690781771,-0.003901211963998969,0.00033567976607847027,-0.0025593488674636724,-0.001002907196905733,-0.007192727286958179,0.009852416304512465,0.006849515382519773,0.00015931002142768576,0.003356482566658624,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN126,113121,-0.5321451423843748,0.03891767235200671,0.015298598530445599,-0.0011437978179715895,0.020043874410611822,0.018942137640635695,0.001564939331890577,-0.003946586199246445,-0.0063666012461617415,0.01089901461747365,0.0023885743953208777,0.0006505525006582189,-0.008073573301978564,-0.002946420565236188,8.933413769910849e-06,-0.007566984881767514,-0.008858410920682907,-0.011217103010236193,0.0013248763091403307,0.0006763586645569412,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN127,113122,-0.6130855341933499,0.04590868320939633,0.02437983567167614,-0.005550982679863963,0.01524205695167534,0.019362224796336428,-0.014224923763670705,0.0031752314379252223,0.015143683305822686,0.000644964177662031,-0.0011056222815782027,0.0026266777278948594,-0.0016667837346216702,0.0013235398874692095,-0.00026957870631521056,0.001058657555344097,-0.00483953718890979,-0.0013892909530695838,-0.0020738584818410792,0.00264822390100392,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN141,113128,-0.6182011531605401,0.0473795985948333,0.02334343231377196,0.0015093897669196394,0.025318937762519863,0.010026640756454819,-0.008073251288479135,0.0045544447151170675,0.009374114610754337,0.004005679066343386,-0.001014775221017556,-0.010120772726711585,0.001604425760950194,0.006642061520384146,0.013500577521950293,-0.011254929482175225,-0.00534804067875913,0.006390024271477305,-0.00038989244367730895,-0.0031416982263099175,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN84,113202,-0.6132139508055968,0.0440747867322398,0.0213562010961774,-0.007777385881401385,0.005372829321192334,0.022975655054717138,-0.016313531060502068,0.010831699865858014,0.027916567955261117,-0.011467079809086858,0.0009294747509204926,0.008153783625110501,0.006515272662965177,-0.00035509689689670605,-0.005671902191898238,0.012887153096389698,0.001993654010275132,0.002970361247718119,-0.0028929685639673595,-0.0006551412828576667,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S153,112956,0.5085721127559335,0.2395306973635007,-0.10370464129761159,0.029039633121934715,-0.10195732664898481,0.01379830886849091,0.010570755095275082,-0.0024803832333939514,-0.03824479271673793,-0.008952129839068615,0.009779809378494505,-0.010738884382635393,0.004975420268315782,0.00475502639890678,0.0019948885257584357,-0.002563918929076319,0.0004884899317113158,-0.0002610346762249681,8.465398065347348e-05,9.610760468036881e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN38,113163,0.282420798172328,0.11487852270976136,0.0783679073703502,0.09663662003079135,-0.04481274299414112,0.009476640052876083,0.046181624992462054,-0.00980979379466153,-0.015459167749535202,-0.01854865228990574,0.008746805096138587,0.011822993219267892,-0.00228340494740346,-0.011573468167520987,-0.003983238104074507,0.004094578918029561,-0.001578800143495924,0.00026630354642047225,-0.00018959443594741382,-0.00010226307528733757,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.8625699540611388,0.047536885130968806,0.026787797612618364,0.021098353729109853,0.01186438462266171,0.008455995003573434,0.005688622147778258,0.005080039102490562,0.003636302524294107,0.0031332684273644687,0.0012710076786648906,0.0008542490240743371,0.0007700057166486852,0.0005067909375560801,0.0003259920594771589,0.00022119440930882536,9.548211990346178e-05,5.8102109408294036e-05,3.858252579557083e-05,6.991057164305307e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
