sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36
S1166b,113099,0.07621679426551166,-0.09768743974198518,-0.05716159335114213,0.062455896823658104,0.10837526596167658,-0.007072603189621452,0.018184460209073747,0.0027206059857790435,-0.00507756945058214,-0.013647634276637224,-0.006139396684861064,0.00015714654410481545,-0.00422450444056763,-0.0008136766450134539,1.0708043401755839e-05,0.0006457032398576288,0.0006924206616145593,0.0001470406198534298,0.00013272964273472498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S797,112991,0.1317547967649859,-0.021851306940128573,-0.05152510296752283,-0.01787308029999867,0.014065792644799317,-0.027245958322509745,-0.010389247550965347,0.02166982581085501,-0.004430221087410698,0.030549929037053527,0.0016842745943805668,0.009319348195381166,0.012637054303334437,0.009196565360106088,0.0019301619617123837,0.001612482943711595,-0.002165839002515734,-0.0003273782023322569,0.00039778299315049696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3204,113062,0.4162484193378392,0.0681015124301855,-0.018137503313007515,0.0769220611258934,-0.03112726188053623,0.045115338892826824,-0.010458753003462423,-0.0034377748606782823,-0.020439501477539538,0.008051644645016275,-0.0062814805467513,-0.006870750415427452,-0.0004425624845819807,0.0032372329469759456,-0.0005783587933149168,-7.196888053892026e-05,0.0002484213928789538,8.701352255041514e-05,2.4868271097558352e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN150,113131,0.10735119795153059,-0.02355038017777603,-0.029550124241420863,0.0027945725355789197,-0.021774247884675052,0.009876305334954422,0.0014119300497313632,0.02474144614334694,-0.0068313358579468585,-0.014901569666176838,0.0016812984294546044,0.011663100214646905,-0.004775876476794364,0.0023830274934125064,0.0009472610953435483,0.010393288823587846,-0.0021349646339173744,0.0016069320378772763,0.0004011300868988566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1133,113008,0.05359507191079088,-0.01981801861192572,-0.028660277610915788,0.010021925085854609,-0.0025324050850556445,0.00964638182311712,0.004197190761769066,0.022250656261894833,-0.0018765419877840627,-0.00884006587245511,-0.007154529090076359,-0.002030157389727881,0.001483954289417203,-0.005534092047706727,0.0016919229584579055,-0.007170573365137344,0.006906994514508606,-0.0026817096725788906,-0.0009957788898125935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1104,113004,-0.04613209598732232,-0.028759202720980388,-0.009337909219627795,0.006444738007173724,0.019503234714194528,0.0023300041758307862,-0.008901350972108509,-0.02182401243404504,-0.014848514029066107,0.040584170545033264,0.014017931267934847,-0.003050857396692973,0.00982541690217274,-0.0053323017586124856,0.001410046209093272,-0.002289742159956139,-9.258539797165399e-05,-6.424222729619956e-05,-0.00015397988510605656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2136,113193,0.23050582277172654,-0.017360969495944175,0.09953718816629227,-0.042374037976191756,0.005746624893555275,-0.024793965137104666,0.0028837535287256294,-0.0189976569983327,-0.025818658887355125,-0.015037163370862736,-0.005765661721147315,0.01422951636023692,0.007927124472883943,0.002604085784984074,0.0038350769286022695,-0.0014109291006362483,0.0002402854592716609,-0.0004545501937992363,-7.049427371338175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S179,112957,-0.05706362573895613,-0.009353248479933277,-0.02234164101481778,0.00956499513076763,-0.01633240678499289,0.001662233588107256,-0.006493924970524019,-0.020896488716636304,0.009234150747997811,-0.0016645727067374383,0.014571586176667239,0.0017351187820975422,0.0037021436890446865,0.00443978428998669,0.004452925669837831,-0.0023328606689651836,-0.005496520753892462,2.8280531007156103e-05,9.648690253644949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2284,113040,-0.1446002959425831,-0.010628616960926459,0.050276469434484106,0.02233591270356848,-0.03897566334519158,-0.03683707318519593,-0.0076947501633852205,0.02487436801957988,-0.023391549222901063,-0.0027400577901428086,-0.0038983101254310526,0.0025140170736459057,-0.0011894154264891854,0.004084598230073625,-0.007193246369717656,-0.005757414998439751,0.0004354156566105434,0.00026449564744570497,7.384962922955974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN145,113129,-0.08441422117437637,-0.020897817269556498,0.02568726742223304,0.009975330451000268,-0.013417850402515393,0.012947515512739444,-0.0023418721313588292,-0.02055989277359802,-0.019461401841880333,-0.013540231343582239,-0.002258772190970317,-0.0058428559534649625,0.01631824475094498,-0.0070776077972662,0.0015219290741275676,0.0001317082293556304,-3.5390946154196843e-06,0.0008900177449060112,-0.000320503187365964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
