"","OTU","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","Genus","top.group"
"175","Otu00012","S2214",0.471,"S2214","sample","351","Ambient","Pavona_varians","TF","4.6","8","C27","","2214","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"277","Otu00021","SN35",0.460666666666667,"SN35","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","MBIC10086","abund"
"274","Otu00021","SN35b",0.427333333333333,"SN35b","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","MBIC10086","abund"
"512","Otu00039","SN108b",0.385666666666667,"SN108b","sample","353","Ambient","Pavona_varians","T1","3.6","9","C1","","N108","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","uncultured","abund"
"138","Otu00011","S2663",0.382,"S2663","sample","355","High","Pavona_varians","TF","3.8","7","C27","","2663","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"507","Otu00039","S955",0.341,"S955","sample","325","Ambient","Pavona_varians","TF","2.6","9","C1","","955","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","uncultured","abund"
"360","Otu00027","S2328",0.325666666666667,"S2328","sample","359","High","Pavona_varians","TF","2.0","3","C27","","2328","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"521","Otu00044","S422",0.317,"S422","sample","357","Ambient","Pavona_varians","TF","4.7","8","C27","","422","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"359","Otu00027","S208b",0.282333333333333,"S208b","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"130","Otu00011","S2214",0.281666666666667,"S2214","sample","351","Ambient","Pavona_varians","TF","4.6","8","C27","","2214","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"362","Otu00027","S208",0.278666666666667,"S208","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"436","Otu00030","S208",0.263666666666667,"S208","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga","abund"
"446","Otu00030","S208b",0.233666666666667,"S208b","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga","abund"
"327","Otu00026","S616",0.217666666666667,"S616","sample","355","High","Pavona_varians","T0","3.8","2","C27","","616","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"427","Otu00030","SN35b",0.198666666666667,"SN35b","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga","abund"
"73","Otu00008","S1857",0.196333333333333,"S1857","sample","362","High","Pavona_varians","T1","6.0","2","C27","","1857","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"339","Otu00026","S761",0.178,"S761","sample","355","Ambient","Pavona_varians","T1","3.8","1","C27","","761","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"92","Otu00008","SN222",0.173,"SN222","sample","356","Ambient","Pavona_varians","T1","5.0","8","C1","","N222","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"169","Otu00011","S914",0.167333333333333,"S914","sample","325","High","Pavona_varians","T0","2.6","11","C1","","914","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"289","Otu00026","S231",0.161,"S231","sample","359","Ambient","Pavona_varians","T0","2.0","9","C27","","231","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"424","Otu00030","S1254",0.161,"S1254","sample","362","Ambient","Pavona_varians","T1","6.0","1","C27","","1254","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga","abund"
"136","Otu00011","S3137",0.159333333333333,"S3137","sample","359","High","Pavona_varians","T1","2.0","2","C27",NA,"3137","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"430","Otu00030","SN35",0.150333333333333,"SN35","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga","abund"
"48","Otu00001","SN84",0.15,"SN84","sample","360","High","Pavona_varians","T0","2.0","8","C27","","N84","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"531","Otu00044","S436",0.143333333333333,"S436","sample","357","Ambient","Pavona_varians","T1","4.7","4","C27","","436","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"147","Otu00011","S249",0.142666666666667,"S249","sample","360","Ambient","Pavona_varians","T1","2.0","5","C27","","249","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"165","Otu00011","SN84",0.129333333333333,"SN84","sample","360","High","Pavona_varians","T0","2.0","8","C27","","N84","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"293","Otu00026","S1688",0.128666666666667,"S1688","sample","362","Ambient","Pavona_varians","TF","6.0","5","C27","","1688","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"131","Otu00011","S2629",0.124666666666667,"S2629","sample","355","High","Pavona_varians","T1","3.8","3","C27","","2629","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"116","Otu00011","S1413",0.115666666666667,"S1413","sample","357","High","Pavona_varians","TF","4.7","11","C27","","1413","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"140","Otu00011","S231",0.115666666666667,"S231","sample","359","Ambient","Pavona_varians","T0","2.0","9","C27","","231","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"215","Otu00012","S1254",0.114666666666667,"S1254","sample","362","Ambient","Pavona_varians","T1","6.0","1","C27","","1254","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"155","Otu00011","S2911",0.109,"S2911","sample","351","High","Pavona_varians","T1","4.6","6","C27","","2911","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"81","Otu00008","S1144",0.105,"S1144","sample","358","Ambient","Pavona_varians","T1","4.8","8","C1","","1144","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"194","Otu00012","SN108b",0.102,"SN108b","sample","353","Ambient","Pavona_varians","T1","3.6","9","C1","","N108","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"22","Otu00001","S2731",0.099,"S2731","sample","353","High","Pavona_varians","TF","3.6","3","C1","","2731","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"422","Otu00030","S2911",0.097,"S2911","sample","351","High","Pavona_varians","T1","4.6","6","C27","","2911","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga","abund"
"347","Otu00027","S1254",0.0943333333333333,"S1254","sample","362","Ambient","Pavona_varians","T1","6.0","1","C27","","1254","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"486","Otu00039","S488",0.0933333333333333,"S488","sample","358","Ambient","Pavona_varians","T0","4.8","5","C1","","488","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","uncultured","abund"
"12","Otu00001","S2663",0.0896666666666667,"S2663","sample","355","High","Pavona_varians","TF","3.8","7","C27","","2663","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"161","Otu00011","S488",0.089,"S488","sample","358","Ambient","Pavona_varians","T0","4.8","5","C1","","488","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"141","Otu00011","S436",0.0796666666666667,"S436","sample","357","Ambient","Pavona_varians","T1","4.7","4","C27","","436","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"88","Otu00008","S1254",0.079,"S1254","sample","362","Ambient","Pavona_varians","T1","6.0","1","C27","","1254","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"5","Otu00001","S148",0.0786666666666667,"S148","sample","356","High","Pavona_varians","T0","5.0","7","C1","","148","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"148","Otu00011","S2731",0.0756666666666667,"S2731","sample","353","High","Pavona_varians","TF","3.6","3","C1","","2731","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"387","Otu00027","S2911",0.075,"S2911","sample","351","High","Pavona_varians","T1","4.6","6","C27","","2911","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"118","Otu00011","S1688",0.0746666666666667,"S1688","sample","362","Ambient","Pavona_varians","TF","6.0","5","C27","","1688","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"115","Otu00011","S1254",0.0706666666666667,"S1254","sample","362","Ambient","Pavona_varians","T1","6.0","1","C27","","1254","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"157","Otu00011","SN108b",0.0706666666666667,"SN108b","sample","353","Ambient","Pavona_varians","T1","3.6","9","C1","","N108","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"198","Otu00012","S1108",0.0703333333333333,"S1108","sample","362","High","Pavona_varians","T0","6.0","9","C27","","1108","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"56","Otu00001","SN217",0.062,"SN217","sample","361","Ambient","Pavona_varians","TF","6.8","8","C1","","N217","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"122","Otu00011","S1068",0.062,"S1068","sample","356","High","Pavona_varians","T1","5.0","3","C1","","1068","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"126","Otu00011","S208",0.0523333333333333,"S208","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"363","Otu00027","S422",0.0523333333333333,"S422","sample","357","Ambient","Pavona_varians","TF","4.7","8","C27","","422","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"399","Otu00027","S420",0.0496666666666667,"S420","sample","354","Ambient","Pavona_varians","TF","4.1","4","C27","","420","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"144","Otu00011","S422",0.0486666666666667,"S422","sample","357","Ambient","Pavona_varians","TF","4.7","8","C27","","422","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"123","Otu00011","S208b",0.0456666666666667,"S208b","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"341","Otu00026","SN84",0.0456666666666667,"SN84","sample","360","High","Pavona_varians","T0","2.0","8","C27","","N84","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"385","Otu00027","S3137",0.0453333333333333,"S3137","sample","359","High","Pavona_varians","T1","2.0","2","C27",NA,"3137","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"322","Otu00026","SN217",0.0443333333333333,"SN217","sample","361","Ambient","Pavona_varians","TF","6.8","8","C1","","N217","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"465","Otu00039","S1982",0.0443333333333333,"S1982","sample","351","High","Pavona_varians","T0","4.6","3","C27","","1982","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","uncultured","abund"
"159","Otu00011","S391",0.042,"S391","sample","357","Ambient","Pavona_varians","T0","4.7","9","C27","","391","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"171","Otu00011","SN35",0.042,"SN35","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"83","Otu00008","S1943",0.0386666666666667,"S1943","sample","358","High","Pavona_varians","T1","4.8","7","C1","","1943","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"193","Otu00012","S1688",0.0383333333333333,"S1688","sample","362","Ambient","Pavona_varians","TF","6.0","5","C27","","1688","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"307","Otu00026","S1982",0.0373333333333333,"S1982","sample","351","High","Pavona_varians","T0","4.6","3","C27","","1982","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"13","Otu00001","S3383",0.0346666666666667,"S3383","sample","356","High","Pavona_varians","TF","5.0","6","C1","","3383","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"510","Otu00039","S761",0.0313333333333333,"S761","sample","355","Ambient","Pavona_varians","T1","3.8","1","C27","","761","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","uncultured","abund"
"298","Otu00026","S1254",0.0306666666666667,"S1254","sample","362","Ambient","Pavona_varians","T1","6.0","1","C27","","1254","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"170","Otu00011","SN35b",0.0276666666666667,"SN35b","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"366","Otu00027","S2214",0.0236666666666667,"S2214","sample","351","Ambient","Pavona_varians","TF","4.6","8","C27","","2214","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"373","Otu00027","S436",0.0203333333333333,"S436","sample","357","Ambient","Pavona_varians","T1","4.7","4","C27","","436","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"64","Otu00008","S1037",0.0196666666666667,"S1037","sample","358","Ambient","Pavona_varians","TF","4.8","9","C1","","1037","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"40","Otu00001","S208b",0.0186666666666667,"S208b","sample","354","Ambient","Pavona_varians","T0","4.1","6","C27","Yes","208","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"79","Otu00008","S488",0.0186666666666667,"S488","sample","358","Ambient","Pavona_varians","T0","4.8","5","C1","","488","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"14","Otu00001","S422",0.0183333333333333,"S422","sample","357","Ambient","Pavona_varians","TF","4.7","8","C27","","422","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"204","Otu00012","SN191",0.018,"SN191","sample","353","Ambient","Pavona_varians","TF","3.6","4","C1","","N191","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"163","Otu00011","S490",0.0166666666666667,"S490","sample","357","High","Pavona_varians","T1","4.7","2","C27","","490","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"31","Otu00001","S488",0.016,"S488","sample","358","Ambient","Pavona_varians","T0","4.8","5","C1","","488","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"408","Otu00030","S263",0.016,"S263","sample","361","Ambient","Pavona_varians","T0","6.8","1","C1","","263","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga","abund"
"349","Otu00027","S1166",0.0153333333333333,"S1166","sample","354","High","Pavona_varians","TF","4.1","2","C27","","1166","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"43","Otu00001","S955",0.0126666666666667,"S955","sample","325","Ambient","Pavona_varians","TF","2.6","9","C1","","955","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"501","Otu00039","S914",0.0123333333333333,"S914","sample","325","High","Pavona_varians","T0","2.6","11","C1","","914","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","uncultured","abund"
"59","Otu00008","S1688",0.0116666666666667,"S1688","sample","362","Ambient","Pavona_varians","TF","6.0","5","C27","","1688","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"200","Otu00012","S914",0.0116666666666667,"S914","sample","325","High","Pavona_varians","T0","2.6","11","C1","","914","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"124","Otu00011","S2136",0.011,"S2136","sample","362","High","Pavona_varians","TF","6.0","11","C27","","2136","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"114","Otu00008","SN84",0.0106666666666667,"SN84","sample","360","High","Pavona_varians","T0","2.0","8","C27","","N84","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"388","Otu00027","S2948",0.0106666666666667,"S2948","sample","351","High","Pavona_varians","TF","4.6","7","C27","","2948","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"11","Otu00001","S2328",0.0103333333333333,"S2328","sample","359","High","Pavona_varians","TF","2.0","3","C27","","2328","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"145","Otu00011","S1982",0.01,"S1982","sample","351","High","Pavona_varians","T0","4.6","3","C27","","1982","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"120","Otu00011","S1037",0.00966666666666667,"S1037","sample","358","Ambient","Pavona_varians","TF","4.8","9","C1","","1037","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"454","Otu00030","S1688",0.009,"S1688","sample","362","Ambient","Pavona_varians","TF","6.0","5","C27","","1688","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga","abund"
"325","Otu00026","S914",0.00833333333333333,"S914","sample","325","High","Pavona_varians","T0","2.6","11","C1","","914","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"441","Otu00030","S2629",0.00766666666666667,"S2629","sample","355","High","Pavona_varians","T1","3.8","3","C27","","2629","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga","abund"
"321","Otu00026","S2136",0.007,"S2136","sample","362","High","Pavona_varians","TF","6.0","11","C27","","2136","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"506","Otu00039","SN35b",0.007,"SN35b","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","uncultured","abund"
"518","Otu00044","S1413",0.00666666666666667,"S1413","sample","357","High","Pavona_varians","TF","4.7","11","C27","","1413","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"2","Otu00001","S1556",0.00633333333333333,"S1556","sample","355","Ambient","Pavona_varians","TF","3.8","4","C27","","1556","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"354","Otu00027","S1688",0.00633333333333333,"S1688","sample","362","Ambient","Pavona_varians","TF","6.0","5","C27","","1688","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
"496","Otu00039","SN35",0.00633333333333333,"SN35","sample","353","Ambient","Pavona_varians","T0","3.6","11","C1","","N35","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","uncultured","abund"
"128","Otu00011","S263",0.006,"S263","sample","361","Ambient","Pavona_varians","T0","6.8","1","C1","","263","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"46","Otu00001","S914",0.00566666666666667,"S914","sample","325","High","Pavona_varians","T0","2.6","11","C1","","914","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"53","Otu00001","SN108b",0.00566666666666667,"SN108b","sample","353","Ambient","Pavona_varians","T1","3.6","9","C1","","N108","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","abund"
"134","Otu00011","S1556",0.00533333333333333,"S1556","sample","355","Ambient","Pavona_varians","TF","3.8","4","C27","","1556","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","abund"
"364","Otu00027","S263",0.005,"S263","sample","361","Ambient","Pavona_varians","T0","6.8","1","C1","","263","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","Cytophagales_unclassified","abund"
