"","otu_genus","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","top.group"
"18","Otu00002-Endozoicomonas","SN19",0.310333333333333,"SN19","sample","319","Ambient","Porites_compressa","T0","3.1","5","C15cj","","N19","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"19","Otu00002-Endozoicomonas","SN3",0.299666666666667,"SN3","sample","322","Ambient","Porites_compressa","T0","1.5","8","C15cj","Yes","N3","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"14","Otu00002-Endozoicomonas","S31",0.294,"S31","sample","320","Ambient","Porites_compressa","T0","0.8","9","C15cj",NA,"31","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"11","Otu00002-Endozoicomonas","SN50",0.291333333333333,"SN50","sample","324","Ambient","Porites_compressa","T0","0.8","5","C15n","","N50","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"16","Otu00002-Endozoicomonas","S74",0.291,"S74","sample","314","High","Porites_compressa","T0","2.1","3","C15cj","","74","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"17","Otu00002-Endozoicomonas","SN107",0.279333333333333,"SN107","sample","315","High","Porites_compressa","T0","2.5","6","C15n","","N107","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"20","Otu00002-Endozoicomonas","SN47",0.269333333333333,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"12","Otu00002-Endozoicomonas","SN7",0.262,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"13","Otu00002-Endozoicomonas","SN70b",0.248666666666667,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"25","Otu00006-Endozoicomonas","S74",0.0823333333333333,"S74","sample","314","High","Porites_compressa","T0","2.1","3","C15cj","","74","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"30","Otu00006-Endozoicomonas","SN47",0.078,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"26","Otu00006-Endozoicomonas","SN107",0.077,"SN107","sample","315","High","Porites_compressa","T0","2.5","6","C15n","","N107","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"23","Otu00006-Endozoicomonas","S31",0.0716666666666667,"S31","sample","320","Ambient","Porites_compressa","T0","0.8","9","C15cj",NA,"31","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"44","Otu00023-Endozoicomonas","SN70b",0.067,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"24","Otu00006-Endozoicomonas","SN25",0.0646666666666667,"SN25","sample","323","Ambient","Porites_compressa","T0","1.0","4","C15n","","N25","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"27","Otu00006-Endozoicomonas","SN19",0.0643333333333333,"SN19","sample","319","Ambient","Porites_compressa","T0","3.1","5","C15cj","","N19","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"21","Otu00006-Endozoicomonas","SN7",0.0626666666666667,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"28","Otu00006-Endozoicomonas","SN50",0.0626666666666667,"SN50","sample","324","Ambient","Porites_compressa","T0","0.8","5","C15n","","N50","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"22","Otu00006-Endozoicomonas","SN70b",0.036,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"29","Otu00006-Endozoicomonas","SN3",0.0323333333333333,"SN3","sample","322","Ambient","Porites_compressa","T0","1.5","8","C15cj","Yes","N3","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"36","Otu00022-Endozoicomonas","SN3",0.0283333333333333,"SN3","sample","322","Ambient","Porites_compressa","T0","1.5","8","C15cj","Yes","N3","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"41","Otu00023-Endozoicomonas","SN47",0.0196666666666667,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"47","Otu00023-Endozoicomonas","S74",0.0163333333333333,"S74","sample","314","High","Porites_compressa","T0","2.1","3","C15cj","","74","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"35","Otu00022-Endozoicomonas","SN7",0.0153333333333333,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"32","Otu00022-Endozoicomonas","SN25",0.015,"SN25","sample","323","Ambient","Porites_compressa","T0","1.0","4","C15n","","N25","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"37","Otu00022-Endozoicomonas","SN70b",0.014,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"96","Otu00632-Phycisphaeraceae_unclassified","SN50",0.013,"SN50","sample","324","Ambient","Porites_compressa","T0","0.8","5","C15n","","N50","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","abund"
"64","Otu00074-Shimia","SN7",0.0123333333333333,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"40","Otu00022-Endozoicomonas","SN107",0.012,"SN107","sample","315","High","Porites_compressa","T0","2.5","6","C15n","","N107","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"38","Otu00022-Endozoicomonas","S31",0.0113333333333333,"S31","sample","320","Ambient","Porites_compressa","T0","0.8","9","C15cj",NA,"31","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"31","Otu00022-Endozoicomonas","SN19",0.0106666666666667,"SN19","sample","319","Ambient","Porites_compressa","T0","3.1","5","C15cj","","N19","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"34","Otu00022-Endozoicomonas","SN50",0.0103333333333333,"SN50","sample","324","Ambient","Porites_compressa","T0","0.8","5","C15n","","N50","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"43","Otu00023-Endozoicomonas","SN7",0.00966666666666667,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"78","Otu00081-Endozoicomonas","SN70b",0.008,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"39","Otu00022-Endozoicomonas","S74",0.007,"S74","sample","314","High","Porites_compressa","T0","2.1","3","C15cj","","74","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"80","Otu00081-Endozoicomonas","S74",0.00666666666666667,"S74","sample","314","High","Porites_compressa","T0","2.1","3","C15cj","","74","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"90","Otu00128-Endozoicomonas","SN70b",0.00566666666666667,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"74","Otu00081-Endozoicomonas","SN47",0.00533333333333333,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"55","Otu00025-Ruegeria","SN3",0.005,"SN3","sample","322","Ambient","Porites_compressa","T0","1.5","8","C15cj","Yes","N3","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"69","Otu00074-Shimia","SN3",0.00466666666666667,"SN3","sample","322","Ambient","Porites_compressa","T0","1.5","8","C15cj","Yes","N3","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"33","Otu00022-Endozoicomonas","SN47",0.00433333333333333,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"76","Otu00081-Endozoicomonas","SN7",0.004,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"54","Otu00025-Ruegeria","SN7",0.00266666666666667,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"84","Otu00128-Endozoicomonas","SN25",0.00133333333333333,"SN25","sample","323","Ambient","Porites_compressa","T0","1.0","4","C15n","","N25","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"87","Otu00128-Endozoicomonas","SN47",0.00133333333333333,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"83","Otu00128-Endozoicomonas","SN19",0.001,"SN19","sample","319","Ambient","Porites_compressa","T0","3.1","5","C15cj","","N19","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"85","Otu00128-Endozoicomonas","SN7",0.001,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"70","Otu00074-Shimia","SN70b",0.000666666666666667,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"81","Otu00128-Endozoicomonas","S31",0.000666666666666667,"S31","sample","320","Ambient","Porites_compressa","T0","0.8","9","C15cj",NA,"31","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"82","Otu00128-Endozoicomonas","SN107",0.000666666666666667,"SN107","sample","315","High","Porites_compressa","T0","2.5","6","C15n","","N107","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"89","Otu00128-Endozoicomonas","S74",0.000666666666666667,"S74","sample","314","High","Porites_compressa","T0","2.1","3","C15cj","","74","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"42","Otu00023-Endozoicomonas","SN50",0,"SN50","sample","324","Ambient","Porites_compressa","T0","0.8","5","C15n","","N50","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"45","Otu00023-Endozoicomonas","S31",0,"S31","sample","320","Ambient","Porites_compressa","T0","0.8","9","C15cj",NA,"31","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"46","Otu00023-Endozoicomonas","SN25",0,"SN25","sample","323","Ambient","Porites_compressa","T0","1.0","4","C15n","","N25","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"48","Otu00023-Endozoicomonas","SN107",0,"SN107","sample","315","High","Porites_compressa","T0","2.5","6","C15n","","N107","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"49","Otu00023-Endozoicomonas","SN19",0,"SN19","sample","319","Ambient","Porites_compressa","T0","3.1","5","C15cj","","N19","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"50","Otu00023-Endozoicomonas","SN3",0,"SN3","sample","322","Ambient","Porites_compressa","T0","1.5","8","C15cj","Yes","N3","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"51","Otu00025-Ruegeria","SN25",0,"SN25","sample","323","Ambient","Porites_compressa","T0","1.0","4","C15n","","N25","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"52","Otu00025-Ruegeria","SN47",0,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"53","Otu00025-Ruegeria","SN50",0,"SN50","sample","324","Ambient","Porites_compressa","T0","0.8","5","C15n","","N50","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"56","Otu00025-Ruegeria","SN70b",0,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"57","Otu00025-Ruegeria","S31",0,"S31","sample","320","Ambient","Porites_compressa","T0","0.8","9","C15cj",NA,"31","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"58","Otu00025-Ruegeria","S74",0,"S74","sample","314","High","Porites_compressa","T0","2.1","3","C15cj","","74","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"59","Otu00025-Ruegeria","SN107",0,"SN107","sample","315","High","Porites_compressa","T0","2.5","6","C15n","","N107","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"60","Otu00025-Ruegeria","SN19",0,"SN19","sample","319","Ambient","Porites_compressa","T0","3.1","5","C15cj","","N19","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"61","Otu00074-Shimia","S31",0,"S31","sample","320","Ambient","Porites_compressa","T0","0.8","9","C15cj",NA,"31","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"62","Otu00074-Shimia","SN19",0,"SN19","sample","319","Ambient","Porites_compressa","T0","3.1","5","C15cj","","N19","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"63","Otu00074-Shimia","SN25",0,"SN25","sample","323","Ambient","Porites_compressa","T0","1.0","4","C15n","","N25","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"65","Otu00074-Shimia","SN107",0,"SN107","sample","315","High","Porites_compressa","T0","2.5","6","C15n","","N107","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"66","Otu00074-Shimia","SN47",0,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"67","Otu00074-Shimia","SN50",0,"SN50","sample","324","Ambient","Porites_compressa","T0","0.8","5","C15n","","N50","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"68","Otu00074-Shimia","S74",0,"S74","sample","314","High","Porites_compressa","T0","2.1","3","C15cj","","74","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","abund"
"71","Otu00081-Endozoicomonas","SN19",0,"SN19","sample","319","Ambient","Porites_compressa","T0","3.1","5","C15cj","","N19","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"72","Otu00081-Endozoicomonas","SN25",0,"SN25","sample","323","Ambient","Porites_compressa","T0","1.0","4","C15n","","N25","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"73","Otu00081-Endozoicomonas","SN107",0,"SN107","sample","315","High","Porites_compressa","T0","2.5","6","C15n","","N107","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"75","Otu00081-Endozoicomonas","SN50",0,"SN50","sample","324","Ambient","Porites_compressa","T0","0.8","5","C15n","","N50","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"77","Otu00081-Endozoicomonas","SN3",0,"SN3","sample","322","Ambient","Porites_compressa","T0","1.5","8","C15cj","Yes","N3","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"79","Otu00081-Endozoicomonas","S31",0,"S31","sample","320","Ambient","Porites_compressa","T0","0.8","9","C15cj",NA,"31","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"86","Otu00128-Endozoicomonas","SN3",0,"SN3","sample","322","Ambient","Porites_compressa","T0","1.5","8","C15cj","Yes","N3","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"88","Otu00128-Endozoicomonas","SN50",0,"SN50","sample","324","Ambient","Porites_compressa","T0","0.8","5","C15n","","N50","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"91","Otu00632-Phycisphaeraceae_unclassified","S31",0,"S31","sample","320","Ambient","Porites_compressa","T0","0.8","9","C15cj",NA,"31","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","abund"
"92","Otu00632-Phycisphaeraceae_unclassified","SN25",0,"SN25","sample","323","Ambient","Porites_compressa","T0","1.0","4","C15n","","N25","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","abund"
"93","Otu00632-Phycisphaeraceae_unclassified","SN7",0,"SN7","sample","321","Ambient","Porites_compressa","T0","1.3","1","C15cj","","N7","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","abund"
"94","Otu00632-Phycisphaeraceae_unclassified","SN107",0,"SN107","sample","315","High","Porites_compressa","T0","2.5","6","C15n","","N107","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","abund"
"95","Otu00632-Phycisphaeraceae_unclassified","SN19",0,"SN19","sample","319","Ambient","Porites_compressa","T0","3.1","5","C15cj","","N19","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","abund"
"97","Otu00632-Phycisphaeraceae_unclassified","S74",0,"S74","sample","314","High","Porites_compressa","T0","2.1","3","C15cj","","74","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","abund"
"98","Otu00632-Phycisphaeraceae_unclassified","SN3",0,"SN3","sample","322","Ambient","Porites_compressa","T0","1.5","8","C15cj","Yes","N3","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","abund"
"99","Otu00632-Phycisphaeraceae_unclassified","SN47",0,"SN47","sample","316","High","Porites_compressa","T0","2.0","6","C15n","","N47","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","abund"
"100","Otu00632-Phycisphaeraceae_unclassified","SN70b",0,"SN70b","sample","313","High","Porites_compressa","T0","5.8","11","C15n","","N70","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","abund"
