"","otu_genus","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","top.group"
"5","Otu00001-Endozoicomonas","S2142",0.0213333333333333,"S2142","sample","302","High","Pocillopora_acuta","T1","4.6","3","CCC","","2142","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"8","Otu00001-Endozoicomonas","S2736",0.0213333333333333,"S2736","sample","311","High","Pocillopora_acuta","T1","7.3","11","C42","","2736","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"94","Otu00084-Thalassospira","S3490",0.02,"S3490","sample","308","High","Pocillopora_acuta","T1","6.7","11","CCC","","3490","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","abund"
"72","Otu00055-Algicola","SN197b",0.0196666666666667,"SN197b","sample","309","Ambient","Pocillopora_acuta","T1","5.5","8","C42","","N197","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","abund"
"118","Otu00105-BIrii41_ge","S3512",0.0183333333333333,"S3512","sample","310","High","Pocillopora_acuta","T1","4.0","7","CCC","","3512","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","abund"
"24","Otu00002-Endozoicomonas","S3512",0.0163333333333333,"S3512","sample","310","High","Pocillopora_acuta","T1","4.0","7","CCC","","3512","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"70","Otu00055-Algicola","S3086",0.016,"S3086","sample","309","High","Pocillopora_acuta","T1","5.5","11","C42",NA,"3086","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","abund"
"31","Otu00002-Endozoicomonas","S2736",0.015,"S2736","sample","311","High","Pocillopora_acuta","T1","7.3","11","C42","","2736","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"104","Otu00101-Alteromonadales_unclassified","S3086",0.0146666666666667,"S3086","sample","309","High","Pocillopora_acuta","T1","5.5","11","C42",NA,"3086","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadales_unclassified","abund"
"117","Otu00105-BIrii41_ge","S3059",0.0143333333333333,"S3059","S3059","301","High","Pocillopora_acuta","T1","4.9","6","CCC","","3059","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","abund"
"121","Otu00105-BIrii41_ge","S431",0.0143333333333333,"S431","sample","306","Ambient","Pocillopora_acuta","T1","6.1","8","CCC","","431","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","abund"
"19","Otu00002-Endozoicomonas","S2142",0.014,"S2142","sample","302","High","Pocillopora_acuta","T1","4.6","3","CCC","","2142","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"28","Otu00002-Endozoicomonas","SN198",0.0133333333333333,"SN198","sample","305","Ambient","Pocillopora_acuta","T1","6.1","9","C42","","N198","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"43","Otu00011-Candidatus_Amoebophilus","S3513",0.012,"S3513","sample","303","High","Pocillopora_acuta","T1","4.9","2","CCC","","3513","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"111","Otu00101-Alteromonadales_unclassified","SN104",0.01,"SN104","sample","310","Ambient","Pocillopora_acuta","T1","4.0","8","CCC","","N104","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadales_unclassified","abund"
"123","Otu00105-BIrii41_ge","SN104",0.009,"SN104","sample","310","Ambient","Pocillopora_acuta","T1","4.0","8","CCC","","N104","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","abund"
"61","Otu00028-Candidatus_Amoebophilus","SN89",0.00866666666666667,"SN89","sample","311","Ambient","Pocillopora_acuta","T1","7.3","4","C42","","N89","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"77","Otu00055-Algicola","S431",0.00833333333333333,"S431","sample","306","Ambient","Pocillopora_acuta","T1","6.1","8","CCC","","431","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","abund"
"107","Otu00101-Alteromonadales_unclassified","S431",0.00833333333333333,"S431","sample","306","Ambient","Pocillopora_acuta","T1","6.1","8","CCC","","431","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadales_unclassified","abund"
"148","Otu00151-Staphylococcus","SN170",0.00833333333333333,"SN170","sample","307","Ambient","Pocillopora_acuta","T1","4.9","1","C42","","N170","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","abund"
"39","Otu00011-Candidatus_Amoebophilus","S314",0.008,"S314","sample","305","High","Pocillopora_acuta","T1","6.1","6","C42",NA,"314","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"124","Otu00105-BIrii41_ge","SN170",0.008,"SN170","sample","307","Ambient","Pocillopora_acuta","T1","4.9","1","C42","","N170","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","abund"
"125","Otu00105-BIrii41_ge","SN197b",0.00766666666666667,"SN197b","sample","309","Ambient","Pocillopora_acuta","T1","5.5","8","C42","","N197","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","abund"
"147","Otu00151-Staphylococcus","S3512",0.00766666666666667,"S3512","sample","310","High","Pocillopora_acuta","T1","4.0","7","CCC","","3512","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","abund"
"158","Otu00151-Staphylococcus","SN197b",0.00666666666666667,"SN197b","sample","309","Ambient","Pocillopora_acuta","T1","5.5","8","C42","","N197","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","abund"
"92","Otu00084-Thalassospira","SN170",0.00633333333333333,"SN170","sample","307","Ambient","Pocillopora_acuta","T1","4.9","1","C42","","N170","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","abund"
"2","Otu00001-Endozoicomonas","S3059",0.006,"S3059","S3059","301","High","Pocillopora_acuta","T1","4.9","6","CCC","","3059","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"79","Otu00055-Algicola","S314",0.00566666666666667,"S314","sample","305","High","Pocillopora_acuta","T1","6.1","6","C42",NA,"314","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","abund"
"128","Otu00105-BIrii41_ge","S2736",0.00533333333333333,"S2736","sample","311","High","Pocillopora_acuta","T1","7.3","11","C42","","2736","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","abund"
"23","Otu00002-Endozoicomonas","S3059",0.005,"S3059","S3059","301","High","Pocillopora_acuta","T1","4.9","6","CCC","","3059","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"133","Otu00113-Proteobacteria_unclassified","S2402",0.004,"S2402","sample","306","High","Pocillopora_acuta","T1","6.1","3","CCC","","2402","Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","abund"
"152","Otu00151-Staphylococcus","S2402",0.004,"S2402","sample","306","High","Pocillopora_acuta","T1","6.1","3","CCC","","2402","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","abund"
"37","Otu00011-Candidatus_Amoebophilus","S3512",0.00366666666666667,"S3512","sample","310","High","Pocillopora_acuta","T1","4.0","7","CCC","","3512","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"122","Otu00105-BIrii41_ge","SN198",0.00366666666666667,"SN198","sample","305","Ambient","Pocillopora_acuta","T1","6.1","9","C42","","N198","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","abund"
"155","Otu00151-Staphylococcus","S2142",0.00333333333333333,"S2142","sample","302","High","Pocillopora_acuta","T1","4.6","3","CCC","","2142","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","abund"
"29","Otu00002-Endozoicomonas","SN104",0.003,"SN104","sample","310","Ambient","Pocillopora_acuta","T1","4.0","8","CCC","","N104","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"131","Otu00113-Proteobacteria_unclassified","S3059",0.003,"S3059","S3059","301","High","Pocillopora_acuta","T1","4.9","6","CCC","","3059","Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","abund"
"145","Otu00151-Staphylococcus","S1443b",0.003,"S1443b","sample","308","Ambient","Pocillopora_acuta","T1","6.7","5","CCC","","1443","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","abund"
"127","Otu00105-BIrii41_ge","SN89",0.00266666666666667,"SN89","sample","311","Ambient","Pocillopora_acuta","T1","7.3","4","C42","","N89","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","abund"
"9","Otu00001-Endozoicomonas","S431",0.00233333333333333,"S431","sample","306","Ambient","Pocillopora_acuta","T1","6.1","8","CCC","","431","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"82","Otu00084-Thalassospira","S2142",0.00233333333333333,"S2142","sample","302","High","Pocillopora_acuta","T1","4.6","3","CCC","","2142","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","abund"
"130","Otu00113-Proteobacteria_unclassified","S1443b",0.00233333333333333,"S1443b","sample","308","Ambient","Pocillopora_acuta","T1","6.7","5","CCC","","1443","Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","abund"
"119","Otu00105-BIrii41_ge","S2402",0.002,"S2402","sample","306","High","Pocillopora_acuta","T1","6.1","3","CCC","","2402","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","abund"
"132","Otu00113-Proteobacteria_unclassified","S3086",0.002,"S3086","sample","309","High","Pocillopora_acuta","T1","5.5","11","C42",NA,"3086","Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","abund"
"75","Otu00055-Algicola","S2402",0.00166666666666667,"S2402","sample","306","High","Pocillopora_acuta","T1","6.1","3","CCC","","2402","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","abund"
"3","Otu00001-Endozoicomonas","S3513",0.00133333333333333,"S3513","sample","303","High","Pocillopora_acuta","T1","4.9","2","CCC","","3513","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"69","Otu00055-Algicola","S2142",0.00133333333333333,"S2142","sample","302","High","Pocillopora_acuta","T1","4.6","3","CCC","","2142","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","abund"
"18","Otu00002-Endozoicomonas","S3513",0.001,"S3513","sample","303","High","Pocillopora_acuta","T1","4.9","2","CCC","","3513","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"85","Otu00084-Thalassospira","S431",0.001,"S431","sample","306","Ambient","Pocillopora_acuta","T1","6.1","8","CCC","","431","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","abund"
"115","Otu00105-BIrii41_ge","S3513",0.000333333333333333,"S3513","sample","303","High","Pocillopora_acuta","T1","4.9","2","CCC","","3513","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","abund"
"7","Otu00001-Endozoicomonas","SN170",0,"SN170","sample","307","Ambient","Pocillopora_acuta","T1","4.9","1","C42","","N170","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"11","Otu00001-Endozoicomonas","S2402",0,"S2402","sample","306","High","Pocillopora_acuta","T1","6.1","3","CCC","","2402","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"14","Otu00001-Endozoicomonas","SN104",0,"SN104","sample","310","Ambient","Pocillopora_acuta","T1","4.0","8","CCC","","N104","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"15","Otu00001-Endozoicomonas","SN89",0,"SN89","sample","311","Ambient","Pocillopora_acuta","T1","7.3","4","C42","","N89","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"16","Otu00001-Endozoicomonas","S3490",0,"S3490","sample","308","High","Pocillopora_acuta","T1","6.7","11","CCC","","3490","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"21","Otu00002-Endozoicomonas","SN170",0,"SN170","sample","307","Ambient","Pocillopora_acuta","T1","4.9","1","C42","","N170","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"25","Otu00002-Endozoicomonas","S2402",0,"S2402","sample","306","High","Pocillopora_acuta","T1","6.1","3","CCC","","2402","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"27","Otu00002-Endozoicomonas","S431",0,"S431","sample","306","Ambient","Pocillopora_acuta","T1","6.1","8","CCC","","431","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"30","Otu00002-Endozoicomonas","SN89",0,"SN89","sample","311","Ambient","Pocillopora_acuta","T1","7.3","4","C42","","N89","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"32","Otu00002-Endozoicomonas","S3490",0,"S3490","sample","308","High","Pocillopora_acuta","T1","6.7","11","CCC","","3490","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"34","Otu00011-Candidatus_Amoebophilus","SN170",0,"SN170","sample","307","Ambient","Pocillopora_acuta","T1","4.9","1","C42","","N170","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"38","Otu00011-Candidatus_Amoebophilus","S2402",0,"S2402","sample","306","High","Pocillopora_acuta","T1","6.1","3","CCC","","2402","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"40","Otu00011-Candidatus_Amoebophilus","S3490",0,"S3490","sample","308","High","Pocillopora_acuta","T1","6.7","11","CCC","","3490","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"41","Otu00011-Candidatus_Amoebophilus","S2142",0,"S2142","sample","302","High","Pocillopora_acuta","T1","4.6","3","CCC","","2142","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"42","Otu00011-Candidatus_Amoebophilus","S3086",0,"S3086","sample","309","High","Pocillopora_acuta","T1","5.5","11","C42",NA,"3086","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"45","Otu00011-Candidatus_Amoebophilus","S431",0,"S431","sample","306","Ambient","Pocillopora_acuta","T1","6.1","8","CCC","","431","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"46","Otu00011-Candidatus_Amoebophilus","SN104",0,"SN104","sample","310","Ambient","Pocillopora_acuta","T1","4.0","8","CCC","","N104","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"47","Otu00011-Candidatus_Amoebophilus","SN89",0,"SN89","sample","311","Ambient","Pocillopora_acuta","T1","7.3","4","C42","","N89","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"48","Otu00011-Candidatus_Amoebophilus","SN198",0,"SN198","sample","305","Ambient","Pocillopora_acuta","T1","6.1","9","C42","","N198","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"49","Otu00028-Candidatus_Amoebophilus","SN170",0,"SN170","sample","307","Ambient","Pocillopora_acuta","T1","4.9","1","C42","","N170","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"50","Otu00028-Candidatus_Amoebophilus","S1443b",0,"S1443b","sample","308","Ambient","Pocillopora_acuta","T1","6.7","5","CCC","","1443","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"51","Otu00028-Candidatus_Amoebophilus","S3512",0,"S3512","sample","310","High","Pocillopora_acuta","T1","4.0","7","CCC","","3512","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"52","Otu00028-Candidatus_Amoebophilus","S2402",0,"S2402","sample","306","High","Pocillopora_acuta","T1","6.1","3","CCC","","2402","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"54","Otu00028-Candidatus_Amoebophilus","S3059",0,"S3059","S3059","301","High","Pocillopora_acuta","T1","4.9","6","CCC","","3059","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"55","Otu00028-Candidatus_Amoebophilus","S2142",0,"S2142","sample","302","High","Pocillopora_acuta","T1","4.6","3","CCC","","2142","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"56","Otu00028-Candidatus_Amoebophilus","S3086",0,"S3086","sample","309","High","Pocillopora_acuta","T1","5.5","11","C42",NA,"3086","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"57","Otu00028-Candidatus_Amoebophilus","S3513",0,"S3513","sample","303","High","Pocillopora_acuta","T1","4.9","2","CCC","","3513","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"58","Otu00028-Candidatus_Amoebophilus","SN197b",0,"SN197b","sample","309","Ambient","Pocillopora_acuta","T1","5.5","8","C42","","N197","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"59","Otu00028-Candidatus_Amoebophilus","S3490",0,"S3490","sample","308","High","Pocillopora_acuta","T1","6.7","11","CCC","","3490","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"60","Otu00028-Candidatus_Amoebophilus","SN104",0,"SN104","sample","310","Ambient","Pocillopora_acuta","T1","4.0","8","CCC","","N104","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"63","Otu00028-Candidatus_Amoebophilus","S431",0,"S431","sample","306","Ambient","Pocillopora_acuta","T1","6.1","8","CCC","","431","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"65","Otu00055-Algicola","S3512",0,"S3512","sample","310","High","Pocillopora_acuta","T1","4.0","7","CCC","","3512","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","abund"
"67","Otu00055-Algicola","S1443b",0,"S1443b","sample","308","Ambient","Pocillopora_acuta","T1","6.7","5","CCC","","1443","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","abund"
"68","Otu00055-Algicola","S3059",0,"S3059","S3059","301","High","Pocillopora_acuta","T1","4.9","6","CCC","","3059","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","abund"
"71","Otu00055-Algicola","S3513",0,"S3513","sample","303","High","Pocillopora_acuta","T1","4.9","2","CCC","","3513","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","abund"
"73","Otu00055-Algicola","S3490",0,"S3490","sample","308","High","Pocillopora_acuta","T1","6.7","11","CCC","","3490","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","abund"
"74","Otu00055-Algicola","SN104",0,"SN104","sample","310","Ambient","Pocillopora_acuta","T1","4.0","8","CCC","","N104","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","abund"
