"","OTU","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","Genus","top.group"
"152","Otu00092","S3470",0.0336666666666667,"S3470","sample","364","High","Montipora_capitata","TF","6.0","2","CD","","3470","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"26","Otu00025","S2284",0.033,"S2284","sample","369","High","Montipora_capitata","TF","3.3","6","CD","","2284","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"34","Otu00025","SN184",0.0326666666666667,"SN184","sample","363","Ambient","Montipora_capitata","T1","5.4","9","C","","N184","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"195","Otu00102","S153",0.03,"S153","sample","371","Ambient","Montipora_capitata","T1","3.4","9","C","","153","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"138","Otu00092","S335",0.0246666666666667,"S335","sample","363","High","Montipora_capitata","TF","5.4","11","C","","335","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"170","Otu00092","SN184",0.0236666666666667,"SN184","sample","363","Ambient","Montipora_capitata","T1","5.4","9","C","","N184","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"120","Otu00062","SN9",0.0233333333333333,"SN9","sample","363","High","Montipora_capitata","T0","5.4","11","C","","N9","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"42","Otu00025","SN49",0.0226666666666667,"SN49","sample","372","Ambient","Montipora_capitata","T1","5.6","4","C","","N49","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"24","Otu00025","S797",0.0216666666666667,"S797","sample","365","Ambient","Montipora_capitata","T1","6.7","1","CD","","797","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"8","Otu00025","S1753b",0.0163333333333333,"S1753b","sample","370","Ambient","Montipora_capitata","T0","3.7","9","C","Yes","1753","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"22","Otu00025","S3472",0.0156666666666667,"S3472","sample","372","High","Montipora_capitata","T1","5.6","3","C","","3472","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"117","Otu00062","SN110",0.0146666666666667,"SN110","sample","369","Ambient","Montipora_capitata","TF","3.3","4","CD","","N110","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"46","Otu00058","S2284",0.0143333333333333,"S2284","sample","369","High","Montipora_capitata","TF","3.3","6","CD","","2284","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","Prosthecochloris","differential"
"122","Otu00062","S3473",0.0136666666666667,"S3473","sample","372","High","Montipora_capitata","TF","5.6","6","C","","3473","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"119","Otu00062","SN21",0.013,"SN21","sample","372","Ambient","Montipora_capitata","T0","5.6","1","C","","N21","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"36","Otu00025","SN45",0.012,"SN45","sample","369","Ambient","Montipora_capitata","T1","3.3","1","CD","","N45","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"205","Otu00102","SN192",0.0116666666666667,"SN192","sample","373","Ambient","Montipora_capitata","T1","5.3","8","C","","N192","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"147","Otu00092","S797",0.0113333333333333,"S797","sample","365","Ambient","Montipora_capitata","T1","6.7","1","CD","","797","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"193","Otu00102","SN184",0.0113333333333333,"SN184","sample","363","Ambient","Montipora_capitata","T1","5.4","9","C","","N184","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"15","Otu00025","S1753",0.0106666666666667,"S1753","sample","370","Ambient","Montipora_capitata","T0","3.7","9","C","Yes","1753","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"10","Otu00025","S3469",0.00933333333333333,"S3469","sample","374","High","Montipora_capitata","T1","3.2","6","CD","","3469","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"145","Otu00092","S153",0.00933333333333333,"S153","sample","371","Ambient","Montipora_capitata","T1","3.4","9","C","","153","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"162","Otu00092","S2284",0.00933333333333333,"S2284","sample","369","High","Montipora_capitata","TF","3.3","6","CD","","2284","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"118","Otu00062","S797",0.009,"S797","sample","365","Ambient","Montipora_capitata","T1","6.7","1","CD","","797","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"127","Otu00062","SN38",0.009,"SN38","sample","371","Ambient","Montipora_capitata","T0","3.4","8","C","","N38","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"143","Otu00092","S3479",0.00866666666666667,"S3479","sample","367","High","Montipora_capitata","T1","5.8","3","C","","3479","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"101","Otu00062","SN184",0.00766666666666667,"SN184","sample","363","Ambient","Montipora_capitata","T1","5.4","9","C","","N184","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"125","Otu00062","SN152",0.00766666666666667,"SN152","sample","374","Ambient","Montipora_capitata","TF","3.2","8","CD","","N152","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"203","Otu00102","S848",0.00766666666666667,"S848","sample","367","Ambient","Montipora_capitata","T1","5.8","5","C","","848","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"141","Otu00092","S619",0.00733333333333333,"S619","sample","368","High","Montipora_capitata","TF","3.7","2","CD","","619","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"172","Otu00092","SN45",0.00733333333333333,"SN45","sample","369","Ambient","Montipora_capitata","T1","3.3","1","CD","","N45","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"197","Otu00102","S797",0.00733333333333333,"S797","sample","365","Ambient","Montipora_capitata","T1","6.7","1","CD","","797","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"218","Otu00102","SN92",0.00733333333333333,"SN92","sample","368","Ambient","Montipora_capitata","T1","3.7","8","CD","","N92","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"113","Otu00062","SN192",0.007,"SN192","sample","373","Ambient","Montipora_capitata","T1","5.3","8","C","","N192","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"158","Otu00092","S3472",0.00666666666666667,"S3472","sample","372","High","Montipora_capitata","T1","5.6","3","C","","3472","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"168","Otu00092","SN92",0.00666666666666667,"SN92","sample","368","Ambient","Montipora_capitata","T1","3.7","8","CD","","N92","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"38","Otu00025","SN94",0.00566666666666667,"SN94","sample","367","High","Montipora_capitata","T0","5.8","2","C","","N94","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"156","Otu00092","S1791",0.00566666666666667,"S1791","sample","363","High","Montipora_capitata","T1","5.4","6","C","","1791","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"103","Otu00062","S153",0.005,"S153","sample","371","Ambient","Montipora_capitata","T1","3.4","9","C","","153","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"128","Otu00062","SN94",0.005,"SN94","sample","367","High","Montipora_capitata","T0","5.8","2","C","","N94","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"255","Otu00529","SN110",0.005,"SN110","sample","369","Ambient","Montipora_capitata","TF","3.3","4","CD","","N110","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22_fa","JGI_0000069-P22_ge","differential"
"228","Otu00529","S153",0.00466666666666667,"S153","sample","371","Ambient","Montipora_capitata","T1","3.4","9","C","","153","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22_fa","JGI_0000069-P22_ge","differential"
"124","Otu00062","S848",0.00433333333333333,"S848","sample","367","Ambient","Montipora_capitata","T1","5.8","5","C","","848","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"209","Otu00102","SN110",0.00433333333333333,"SN110","sample","369","Ambient","Montipora_capitata","TF","3.3","4","CD","","N110","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"27","Otu00025","SN72",0.004,"SN72","sample","368","High","Montipora_capitata","T0","3.7","7","CD","","N72","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"32","Otu00025","SN92",0.004,"SN92","sample","368","Ambient","Montipora_capitata","T1","3.7","8","CD","","N92","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"43","Otu00025","SN42",0.004,"SN42","sample","364","Ambient","Montipora_capitata","TF","6.0","5","CD","","N42","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"6","Otu00025","S377",0.00366666666666667,"S377","sample","373","Ambient","Montipora_capitata","TF","5.3","5","C","","377","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"89","Otu00062","S1791",0.00366666666666667,"S1791","sample","363","High","Montipora_capitata","T1","5.4","6","C","","1791","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"146","Otu00092","S3469",0.00366666666666667,"S3469","sample","374","High","Montipora_capitata","T1","3.2","6","CD","","3469","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"153","Otu00092","S848",0.00366666666666667,"S848","sample","367","Ambient","Montipora_capitata","T1","5.8","5","C","","848","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"108","Otu00062","SN72",0.00333333333333333,"SN72","sample","368","High","Montipora_capitata","T0","3.7","7","CD","","N72","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"121","Otu00062","SN33",0.00333333333333333,"SN33","sample","364","High","Montipora_capitata","T0","6.0","7","CD","","N33","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"139","Otu00092","S1437",0.00333333333333333,"S1437","sample","367","High","Montipora_capitata","TF","5.8","6","C","","1437","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"155","Otu00092","SN192",0.00333333333333333,"SN192","sample","373","Ambient","Montipora_capitata","T1","5.3","8","C","","N192","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"235","Otu00529","SN42",0.00333333333333333,"SN42","sample","364","Ambient","Montipora_capitata","TF","6.0","5","CD","","N42","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22_fa","JGI_0000069-P22_ge","differential"
"50","Otu00058","S1437",0.003,"S1437","sample","367","High","Montipora_capitata","TF","5.8","6","C","","1437","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","Prosthecochloris","differential"
"21","Otu00025","SN64",0.00266666666666667,"SN64","sample","366","High","Montipora_capitata","T0","7.0","6","CD","","N64","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"95","Otu00062","SN172",0.00266666666666667,"SN172","sample","374","Ambient","Montipora_capitata","T1","3.2","5","CD","","N172","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"130","Otu00062","SN45",0.00266666666666667,"SN45","sample","369","Ambient","Montipora_capitata","T1","3.3","1","CD","","N45","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"132","Otu00062","SN96",0.00266666666666667,"SN96","sample","368","Ambient","Montipora_capitata","TF","3.7","9","CD","","N96","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"140","Otu00092","S3422",0.00266666666666667,"S3422","sample","373","High","Montipora_capitata","TF","5.3","7","C","","3422","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"12","Otu00025","S419",0.00233333333333333,"S419","sample","370","Ambient","Montipora_capitata","T1","3.7","5","C","","419","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"31","Otu00025","SN33",0.00233333333333333,"SN33","sample","364","High","Montipora_capitata","T0","6.0","7","CD","","N33","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"93","Otu00062","S2284",0.00233333333333333,"S2284","sample","369","High","Montipora_capitata","TF","3.3","6","CD","","2284","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"185","Otu00102","S419",0.00233333333333333,"S419","sample","370","Ambient","Montipora_capitata","T1","3.7","5","C","","419","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"2","Otu00025","S1104",0.002,"S1104","sample","365","Ambient","Montipora_capitata","TF","6.7","4","CD","","1104","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"3","Otu00025","S1437",0.002,"S1437","sample","367","High","Montipora_capitata","TF","5.8","6","C","","1437","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"126","Otu00062","SN92",0.002,"SN92","sample","368","Ambient","Montipora_capitata","T1","3.7","8","CD","","N92","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"165","Otu00092","SN150",0.002,"SN150","sample","364","High","Montipora_capitata","T1","6.0","11","CD","","N150","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"40","Otu00025","SN190",0.00166666666666667,"SN190","sample","366","High","Montipora_capitata","T1","7.0","2","CD","","N190","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"106","Otu00062","S419",0.00166666666666667,"S419","sample","370","Ambient","Montipora_capitata","T1","3.7","5","C","","419","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"181","Otu00102","S1133",0.00166666666666667,"S1133","sample","368","High","Montipora_capitata","T1","3.7","11","CD","","1133","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"204","Otu00102","SN33",0.00166666666666667,"SN33","sample","364","High","Montipora_capitata","T0","6.0","7","CD","","N33","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"216","Otu00102","SN42",0.00166666666666667,"SN42","sample","364","Ambient","Montipora_capitata","TF","6.0","5","CD","","N42","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"220","Otu00102","SN45",0.00166666666666667,"SN45","sample","369","Ambient","Montipora_capitata","T1","3.3","1","CD","","N45","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"254","Otu00529","SN152",0.00166666666666667,"SN152","sample","374","Ambient","Montipora_capitata","TF","3.2","8","CD","","N152","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22_fa","JGI_0000069-P22_ge","differential"
"4","Otu00025","S1133",0.00133333333333333,"S1133","sample","368","High","Montipora_capitata","T1","3.7","11","CD","","1133","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"14","Otu00025","S179",0.00133333333333333,"S179","sample","369","High","Montipora_capitata","T1","3.3","2","CD","","179","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"102","Otu00062","S1753b",0.00133333333333333,"S1753b","sample","370","Ambient","Montipora_capitata","T0","3.7","9","C","Yes","1753","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"104","Otu00062","S3469",0.00133333333333333,"S3469","sample","374","High","Montipora_capitata","T1","3.2","6","CD","","3469","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"173","Otu00092","SN172",0.00133333333333333,"SN172","sample","374","Ambient","Montipora_capitata","T1","3.2","5","CD","","N172","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"238","Otu00529","S377",0.00133333333333333,"S377","sample","373","Ambient","Montipora_capitata","TF","5.3","5","C","","377","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22_fa","JGI_0000069-P22_ge","differential"
"135","Otu00092","S419",0.001,"S419","sample","370","Ambient","Montipora_capitata","T1","3.7","5","C","","419","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"136","Otu00092","S3204",0.001,"S3204","sample","370","High","Montipora_capitata","TF","3.7","11","C",NA,"3204","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"159","Otu00092","SN110",0.001,"SN110","sample","369","Ambient","Montipora_capitata","TF","3.3","4","CD","","N110","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"166","Otu00092","SN42",0.001,"SN42","sample","364","Ambient","Montipora_capitata","TF","6.0","5","CD","","N42","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"177","Otu00102","S1104",0.001,"S1104","sample","365","Ambient","Montipora_capitata","TF","6.7","4","CD","","1104","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"200","Otu00102","SN72",0.001,"SN72","sample","368","High","Montipora_capitata","T0","3.7","7","CD","","N72","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"214","Otu00102","S3473",0.001,"S3473","sample","372","High","Montipora_capitata","TF","5.6","6","C","","3473","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"223","Otu00529","S179",0.001,"S179","sample","369","High","Montipora_capitata","T1","3.3","2","CD","","179","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22_fa","JGI_0000069-P22_ge","differential"
"229","Otu00529","S1226",0.001,"S1226","sample","370","Ambient","Montipora_capitata","TF","3.7","9","C","","1226","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22_fa","JGI_0000069-P22_ge","differential"
"129","Otu00062","SN42",0.000666666666666667,"SN42","sample","364","Ambient","Montipora_capitata","TF","6.0","5","CD","","N42","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"131","Otu00062","SN49",0.000666666666666667,"SN49","sample","372","Ambient","Montipora_capitata","T1","5.6","4","C","","N49","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","differential"
"134","Otu00092","S1104",0.000666666666666667,"S1104","sample","365","Ambient","Montipora_capitata","TF","6.7","4","CD","","1104","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"142","Otu00092","S377",0.000666666666666667,"S377","sample","373","Ambient","Montipora_capitata","TF","5.3","5","C","","377","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"184","Otu00102","S3479",0.000666666666666667,"S3479","sample","367","High","Montipora_capitata","T1","5.8","3","C","","3479","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"192","Otu00102","S377",0.000666666666666667,"S377","sample","373","Ambient","Montipora_capitata","TF","5.3","5","C","","377","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"208","Otu00102","S3472",0.000666666666666667,"S3472","sample","372","High","Montipora_capitata","T1","5.6","3","C","","3472","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"217","Otu00102","SN152",0.000666666666666667,"SN152","sample","374","Ambient","Montipora_capitata","TF","3.2","8","CD","","N152","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","differential"
"230","Otu00529","S1104",0.000666666666666667,"S1104","sample","365","Ambient","Montipora_capitata","TF","6.7","4","CD","","1104","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22_fa","JGI_0000069-P22_ge","differential"
"262","Otu00529","S848",0.000666666666666667,"S848","sample","367","Ambient","Montipora_capitata","T1","5.8","5","C","","848","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22_fa","JGI_0000069-P22_ge","differential"
"137","Otu00092","S1226",0.000333333333333333,"S1226","sample","370","Ambient","Montipora_capitata","TF","3.7","9","C","","1226","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"154","Otu00092","SN33",0.000333333333333333,"SN33","sample","364","High","Montipora_capitata","T0","6.0","7","CD","","N33","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","differential"
"226","Otu00529","S3479",0.000333333333333333,"S3479","sample","367","High","Montipora_capitata","T1","5.8","3","C","","3479","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22_fa","JGI_0000069-P22_ge","differential"
"1","Otu00025","S1226",0,"S1226","sample","370","Ambient","Montipora_capitata","TF","3.7","9","C","","1226","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"5","Otu00025","S3204",0,"S3204","sample","370","High","Montipora_capitata","TF","3.7","11","C",NA,"3204","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"7","Otu00025","S3479",0,"S3479","sample","367","High","Montipora_capitata","T1","5.8","3","C","","3479","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"17","Otu00025","S3422",0,"S3422","sample","373","High","Montipora_capitata","TF","5.3","7","C","","3422","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
"18","Otu00025","S619",0,"S619","sample","368","High","Montipora_capitata","TF","3.7","2","CD","","619","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","differential"
