sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
C1/C3-C1c-C1b-C72k-C42.2,87721,0.4177750662904236,-0.1221912707082732,-0.34130616212439696,-0.004673541565494947,0.04089718787683873,-0.1855365252569428,-0.1258318217604331,-0.013369533070438241,-0.05620231733995281,0.030343463837639254,-0.009463687739698409,-0.015484358899783106,-0.0008914091792646514,-1.3188161724933002e-05,0.0011606067861736193,-0.005596775444586774,0.0008595298489763516,0.0007184431276195148,-0.0004899102616911231,0.012923390116543339,0.004090167709669875,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15-C15ci-C15cj-C15cm-C15ch-C15n-C15ck,87731,0.06751110271631659,0.6227364885248403,0.11896670160183499,0.21337720287361417,-0.019614320544800494,-0.027575565213205477,-0.08576996054489198,0.028025138086941855,0.07235662923299635,0.013790291532039325,0.012856274591623007,0.02615042427371339,-0.005030569713313188,-0.09235258496380057,0.00018347747264830171,0.01028651652645046,0.06018974608804987,0.02101663273225858,-0.0004067297832923556,0.004016922279739234,-7.956597758380635e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C31/C17d-C21-C21ac-C31a-C17e-C31.9-C17f,87732,-0.5025124295843211,-0.1056428245693069,-0.09456905070111081,0.004649029027173434,-0.0036232219897924453,0.03581310008562261,-0.025398457417759895,-0.15267715140496274,0.03478061977448935,0.0009404023762160568,0.036102446354853865,0.01028950500984993,0.019771651072617268,0.0038002471291261252,0.0364183000978771,-0.0053525992640535095,-0.00078886831958774,0.0161863424702424,0.004173276200411386,-0.01577707360877205,0.0012480979392309596,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C17d/C31-C21-C21ac-C17e-C17f-C31.9,87733,-0.486169759245228,-0.09715569840723166,-0.09650280931996015,-0.00011855432678697005,-0.009310753976656733,0.04591928318033472,-0.03947318808445524,-0.21561619134550536,0.07640312143021219,-0.0018171533901929903,-0.058992245159630564,-0.0006181622308786963,0.032927397018078876,0.0031732839762286065,0.0516189077366772,-0.000259098585817878,-0.00249303859516323,0.0016886236097365475,0.0007305777914174043,0.010686409646699554,-0.0011319447231780166,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C1b-C1u-C3-C1bo,87232,0.3977871946601858,-0.09028240965136501,-0.3098936478413736,0.00937607339860358,-0.029979172971440104,0.05365828460183254,0.2410899049402072,0.03952224855977676,0.1801544530169826,0.104989755125976,0.048699416985600964,-0.09539030095353955,-0.03399189916965064,-0.0016314985745343627,0.01175463475129773,0.009265620082146894,-0.006714760223325819,0.004924161228807808,-0.0005072138789784923,0.0007273746740226945,3.823890119164143e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C42.2/C1-C1k-C1b,87746,0.2925172150256997,-0.25158383823172104,0.4799960036079912,0.041511669990057495,0.01758353578954057,-0.03029869924974049,0.0159179215374379,-0.02452995635958183,-0.0130900597051918,0.04016772729565028,-0.0045459558691360235,0.016491930781991716,0.042096064018440696,-0.0011729310133529681,-0.02917855927309269,0.0193530908702999,-0.008339252410296026,0.010103053144411173,0.000530510015980775,0.00859652850730978,5.672892605762366e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C1df-C42.2-C1,87747,0.20682180277685644,-0.19590953253895185,0.5370499561443218,0.005014399045074052,-0.02692220857594694,-0.23193735791528353,0.07712021126837516,-0.05373503368668708,0.05191942063870699,0.014338266430975228,0.006089126091588428,-0.0251423157769651,0.03650654169684076,0.0028760319872002853,0.0352143171058085,-0.05149956604096501,0.007316803485939332,-0.004860281017707312,-0.0006577493621584732,0.010162386596605132,-2.292161144350717e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15/C31/C17d-C21-C15cl,87384,-0.40073167995207193,0.2858417534141592,-0.027506362236277473,0.1545481374640971,0.06828377465973964,0.042941160797315026,0.09158425549033025,-0.06929276365751197,-0.1480419141636393,-0.01457094628434721,-0.007022586916029544,-0.03465794715369421,0.009794668628465822,-0.004961643190931655,0.004032974748051271,-0.0028763736912510176,-0.007741166659940681,0.002942674094183834,-4.1783497026213734e-05,0.0031650096940572772,-0.00012503101392760752,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C3,87257,0.3937799744738102,-0.08639726597716157,-0.33661339052628303,-0.006932588628406407,-0.02581048461444366,-0.1252605954555093,0.10915162299106336,0.010322513205829735,0.07106395786264597,-0.2644410271050261,0.011524266061066256,0.06487656852678396,-0.0032529394161761416,-0.0012670450365628151,-0.0010342784320156813,-0.00024345517637677376,-0.0030808176822470588,-0.00011915820810795514,-0.00017674670443345032,1.0685348867220582e-05,-6.654001173821103e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C31-C17d-C31.1-C31a-C21-C17e-C21ac,87130,-0.4954629187422082,-0.11067027257282394,-0.07948051837585987,0.004560254238430057,0.0040756249341231555,0.001416454189437173,0.0016212646804395305,0.15401616046482278,-0.04103064922904034,0.0059375183275494955,0.07399068925623434,0.013880159156471825,0.05427198111693549,0.00628773720966419,0.07309466546487889,0.009432426326120777,-0.0016556637326634457,0.013546895908429122,0.026174659099880197,-0.018873266126615558,0.00033884622992396584,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
