sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
C31-C17d-C21-C31a-C21ac-C31g,87409,-0.08804530582613118,0.07339118168051946,0.0008911244036413142,0.0006607327347010107,-0.0017988809219066611,0.005238135062557056,-0.007483448010847263,0.0008706153133906931,-0.013111128987218104,-0.0035482844999345313,-0.0025366849382165765,0.0005499236566321204,-3.4140301513975044e-05,0.0072485916436709295,-0.0002461238044834359,0.0028065530471159295,-0.001400565078060714,1.2370932357307457e-05,-2.4104329325436457e-05,-0.0010285504069973868,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C42.2/C1-C1k-C1b,87746,-0.025287420184754203,-0.11004879575535566,-0.020790769907960048,-0.002824429997036998,-0.006471575912703785,0.005797258778282808,0.0005948536791217736,-0.005181599586631212,-0.00033377845518410494,-6.110362846925003e-05,-0.0007626781586817509,-0.000997402980900501,-0.0005276496464423323,0.0002144968422304592,-0.00235873767379402,-0.0005664725646656252,0.0018148332198386688,-4.3431208399490344e-05,-8.294401488082545e-06,8.991516645187045e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C1df-C42.2-C1,87747,-0.03204515437677619,-0.1304197427431466,-0.024426993764686697,-0.0040851667268590785,-0.004950067614971201,-0.001766557112903399,-0.002746852064447378,-0.00669086470612861,0.0027070966403363273,-0.0012798107100033917,0.0014091514193688918,0.001870539301785333,-0.012395478079619661,-0.00022747642616005874,0.0019214207504027966,0.0004084941745185134,-0.0016606056621326104,0.00024159559158274852,-1.5359351967111323e-05,-3.2489684523322736e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d/C42.2/C1,87143,-0.025550330824732168,-0.1108467985499004,-0.020943013018495767,-0.002877993238104246,-0.006419916180950007,0.005501127640666392,0.0004560610515950986,-0.005271299280228739,-0.00018365801500148766,-0.00012797963094959364,-0.0006593661688914096,-0.0008677595029237922,-0.0005520959197775823,0.00018419931892612768,-0.0020650381002351383,-0.0004893988526978786,0.0014424452811732597,0.0001376571093244034,-2.541242490508241e-05,-1.949327541526411e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1d-C42.2-C1ag-C1k-C42ax-C42ay-C1,87410,-0.03110361599803235,-0.12762068855942912,-0.023492614537206337,-0.0038006018568229384,-0.0047601954403381375,-0.0011653339855211256,-0.002403648135493661,-0.006116620115275003,0.0022798089755982384,-0.0010724204859888173,0.0010323979969323808,0.0007449419863880264,0.013719291390782769,-0.0002224972317490109,0.0016800712318429058,0.0003699207540741089,-0.0014482313605042518,0.00028838254112450323,-2.126198739579542e-05,-2.412372910525842e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C1d/C42.2/C3-C1b-C3cg-C45c-C115k-C1au-C41p,87285,-0.015187890806233792,-0.0808454734254549,0.0022849478350615506,0.003596494634205465,0.0073097435676803746,0.004547164325619627,0.005227057866060515,0.030256968804227014,-0.0005359467777016849,0.0009783508781842862,-0.0008032889822828742,-0.002403213869293658,2.72491669905899e-05,7.451590580798306e-05,-0.002768014802358516,-0.0008628941563251066,0.0030968093061695292,-0.0010779781702551076,9.640458488785914e-05,-0.0005002601061710303,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C27-C3-C21-C27a,87073,-0.006540640724745947,-0.02840798416752136,0.10504039655197732,-0.014893349298210701,-0.05198276061629922,0.0024168479528281694,0.006282894483518907,-0.0013776318574219332,-0.0010721728682938196,0.0010875133646385806,0.000415906350517538,-0.0003885036546609229,-6.529733766713661e-06,-0.0001678150683771391,8.580569823022317e-05,7.762472114003804e-05,7.068249160034397e-05,-6.241612207454319e-05,-8.973930249298267e-07,2.4140409018344448e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C3-C1c-C1b-C1w-C42.2,87697,-0.006402517714834657,-0.05693326881474868,0.016602423586733438,0.006654179714895218,0.014236999017174182,-0.008070925222363124,-0.003732185331514259,-0.004743440117013739,-0.0017163537611612004,0.00015401077999764611,-0.0020936471784150893,-0.003976553877943369,-0.00021825464821173808,-1.524909157795692e-05,0.0062843028635187845,0.0024255137645955763,0.004256681157637528,0.0016678397515004538,-0.00016038157781132767,-0.00026153310814588585,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C1c-C1b-C1al-C72k,87720,-0.0084380924484429,-0.06281677828497487,0.021872829302543712,0.007859205007700605,0.02046973931351605,-0.022367174081755863,-0.009114312719531054,-0.011959560058637287,-0.004953487428820244,0.003360703940278977,-0.001878514846700081,-0.002396952481366291,1.6497873004913184e-05,0.00010346423725448705,-0.0053377417910911735,-0.0017209958661428743,-0.0015649312144026273,0.00037300493394874714,-6.210188592213801e-05,-9.177574842717357e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C3-C1c-C1b-C72k-C42.2,87721,-0.0064786240887543325,-0.05717459893163805,0.017058313261493676,0.006846125059331196,0.014922748673709157,-0.009782123373958704,-0.004391613497707771,-0.005635549103839557,-0.002667227661612627,0.0009622991005878754,-0.002489724684158559,-0.0046593741093768175,-0.00020806145400252568,5.091987786640301e-05,0.0006676079754403588,-0.00010661049490413936,4.808996560009574e-05,-0.0022651924308767202,0.00024670218929410904,0.00028072194231451873,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
